,x,y,u0,u1,p
58,1.9447273434451096,1.9447273434451096,1.0000017808490647,-1.1390940176925739e-07,408.43569234068616
59,1.9698409254972886,1.9698409254972886,0.9999950899466988,-4.807015486357733e-10,368.2539927013294
60,1.970258035520388,1.970258035520388,0.9999987833189381,-1.057018112667081e-07,367.5866128344779
61,1.9444975192210485,1.9444975192210485,0.9999967256295389,9.490084613880642e-08,408.80341363277773
62,1.9700494805088384,1.9700494805088384,1.0000001011292805,7.878678673100692e-08,367.9203027679015
63,1.9961632991937432,1.9961632991937432,0.9999984840255347,-1.7271115106200433e-07,326.13823954970354
64,1.9959760133947049,1.9959760133947049,0.9999989116345985,-2.761595996508032e-07,326.43788643898563
65,2.0216439683692835,2.0216439683692835,0.999999969441692,-1.7284983943658877e-07,285.36920310778703
66,2.0214798229014352,2.0214798229014352,0.9999995837918986,-3.6297570494570987e-07,285.63182265425354
67,2.047412706360996,2.047412706360996,0.9999994918895625,-1.3616551627619939e-07,244.13925878088438
68,2.04726867195291,2.04726867195291,0.9999971621863433,1.2259771336501265e-08,244.36971272337826
69,2.072845572397446,2.072845572397446,0.9999968132671193,-1.1381470540982297e-07,203.44672962541654
70,2.072725439558905,2.072725439558905,1.0000004748257465,1.3797471082604265e-08,203.63894130224975
71,2.0984709009718867,2.0984709009718867,0.9999963390721708,-7.524055431875233e-08,162.446275508227
72,2.123853175728915,2.123853175728915,0.9999984286650767,-4.671290377136946e-08,121.83470298398917
73,2.098374669702891,2.098374669702891,0.9999995697738725,-2.0240261253256658e-07,162.60023798908816
74,2.1237810022771684,2.1237810022771684,0.999998216912721,-2.385695649847521e-07,121.95017198636634
75,2.2,2.2,1.0000009238003522,-2.091549164328978e-10,-6.727643036997993e-13
76,2.149333488331458,2.149333488331458,0.9999978218933421,1.8634703534153627e-08,81.06625452051728
77,2.2,2.2,0.9999963780301132,-1.6186115497537742e-10,1.0891669277841039e-12
78,2.1746667441657292,2.1746667441657292,0.9999976694320261,9.73442653042716e-09,40.53312726026064
79,2.1492844694087005,2.1492844694087005,1.0000002295729435,2.386484430109517e-07,81.1446924901339
80,2.1746422347043506,2.1746422347043506,0.9999975173946554,1.19648683251105e-07,40.57234624506587
81,2.2,2.2,1.0000053069379022,-1.7243886721198987e-10,-1.3811026207427295e-12
82,2.149431526176972,2.149431526176972,1.0000003436855682,-3.118601455592526e-08,80.90940323892143
83,2.2,2.2,0.9999947851853447,-1.8641777423961738e-10,1.087061421540974e-12
84,2.174715763088486,2.174715763088486,0.9999952647892765,-1.5251026964992516e-08,40.454701619462575
85,2.1493825072542148,2.1493825072542148,0.9999997333825693,-1.3576432907732966e-07,80.98782887972074
86,2.174691253627108,2.174691253627108,0.9999970850084255,-6.750666403757113e-08,40.493914439859424
87,1.8931212339963852,1.8931212339963852,1.0000073503735551,3.2036491686462014e-08,491.0054668522708
88,1.8936659592945524,1.8936659592945524,1.0000046072420457,-9.250780880549632e-08,490.1338986624321
89,1.9186944644966863,1.9186944644966863,0.9999948449558022,1.7407244991800682e-08,450.08830088857076
90,1.9191966513698309,1.9191966513698309,0.9999978938833094,-1.0416928118468044e-07,449.28479550156135
91,1.8933935966454687,1.8933935966454687,0.9999964197565013,1.25344101461065e-07,490.5696827573526
92,1.9189455579332586,1.9189455579332586,1.0000009509027945,1.089923750910875e-07,449.6865481950639
93,1.9451869918932314,1.9451869918932314,0.9999987984012612,-1.9697244337232735e-07,407.70028062337013
94,1.9706751455434874,1.9706751455434874,1.0000007314855128,-1.8383317994556352e-07,366.9192600865391
95,1.9449571676691704,1.9449571676691704,0.9999987376866645,-3.502110354785855e-07,408.0679864820296
96,1.9704665905319376,1.9704665905319376,0.9999991549520925,-3.1183623367053845e-07,367.2529364605063
97,1.9965469742880961,1.9965469742880961,0.9999974964507234,-1.5825578333112918e-07,325.52437137054176
98,1.9963551367409198,1.9963551367409198,0.9999990904810008,-1.3466876387440658e-07,325.8313054601248
99,2.021979840324546,2.021979840324546,0.9999996284668079,-1.4809838351058505e-07,284.8318150757143
100,2.0218119043469147,2.0218119043469147,1.0000003336890844,-6.180433871124352e-08,285.1005090917494
101,2.0477007751771676,2.0477007751771676,0.9999977705987623,-5.3733885354878545e-08,243.6783716330317
102,2.047556740769082,2.047556740769082,0.9999991858224077,-3.189128867608332e-07,243.9088152069594
103,2.0730858380745274,2.0730858380745274,0.9999977286903483,-6.381956652885726e-08,203.06232357063126
104,2.0729657052359864,2.0729657052359864,0.9999990564776926,-2.5976774654966136e-07,203.25452659802198
105,2.098666976662915,2.098666976662915,0.9999959491597689,-3.22472392454573e-08,162.13255352358613
106,2.1240002324971865,2.1240002324971865,0.999999846160716,-6.8310820389572445e-09,121.59940402205393
107,2.098568938817401,2.098568938817401,1.0000003125669727,3.349555687531215e-08,162.28941451590867
108,2.1239267041130505,2.1239267041130505,0.9999974855241055,1.3635399181714282e-07,121.71705350301954
109,2.2,2.2,1.0000076221313217,-1.9039565043251004e-10,-7.082416886283327e-13
110,2.1495310134253645,2.1495310134253645,1.000002643866394,-8.192882322681937e-08,80.75021996649636
111,2.1747655067126823,2.1747655067126823,0.9999935554121846,-4.0583478560291476e-08,40.37510998324964
112,2.2,2.2,0.9999890847180962,-1.7964240912112949e-10,1.0279484359002175e-12
113,2.1494812698011683,2.1494812698011683,0.9999944138781642,7.418388220438666e-08,80.82981160271062
114,2.1747406349005844,2.1747406349005844,1.0000006961970342,3.7452731158003714e-08,40.41490580135435
115,2.098863052353944,2.098863052353944,0.9999986413838289,-1.6030669081015694e-08,161.81883834543092
116,2.124147289265458,2.124147289265458,0.9999969849087773,-2.337832744976019e-08,121.36412079217779
117,2.0987650145084293,2.0987650145084293,1.000000003130567,-7.777698257856658e-08,161.97569593451027
118,2.1240737608813225,2.1240737608813225,0.999998103115401,-1.0667271708103491e-07,121.48176240711385
119,1.8419747729957834,1.8419747729957834,1.0000076365182815,2.1887943438186143e-08,572.8398112494984
120,1.842588211967951,1.842588211967951,1.0000044127753787,-7.863807969813446e-08,571.8583028488563
121,1.8675480034960843,1.8675480034960843,0.9999939021183285,2.6849798407159246e-08,531.9226390508851
122,1.8422814924818671,1.8422814924818671,0.9999971254947837,9.643793408759684e-08,572.3490570491783
123,1.8681270856312517,1.8681270856312517,0.999998031736937,-8.555371169366817e-08,530.996100755646
124,1.867837544563668,1.867837544563668,1.0000017701984603,1.1083821004502364e-07,531.459369903264
125,1.8942106845927196,1.8942106845927196,1.000000920996519,-1.7984190909796883e-07,489.26236261421275
126,1.9196988382429754,1.9196988382429754,0.999999258459215,-1.8942741677194606e-07,448.48132161879323
127,1.893938321943636,1.893938321943636,0.9999984328209952,-3.3778896238007523e-07,489.6981306383235
128,1.9194477448064031,1.9194477448064031,1.0000000796985264,-3.4498713190252683e-07,448.88305856017513
129,1.945663263670217,1.945663263670217,0.9999970106755321,-2.0069951679174862e-07,406.93825609368577
130,1.9711051189791564,1.9711051189791564,1.0000006150937697,-1.7805118580587855e-07,366.23131373211527
131,1.945425127781724,1.945425127781724,0.9999994369974583,-1.0317187368361906e-07,407.3192683585301
132,1.970890132261322,1.970890132261322,1.0000000766652608,-1.1768511936540655e-07,366.57528690932554
133,1.996930649382449,1.996930649382449,0.9999940839922239,-1.2506762204981136e-07,324.9105067786123
134,1.9967388118352725,1.9967388118352725,1.0000012398848812,-1.9556311156128624e-07,325.21743907457954
135,2.0223157122798083,2.0223157122798083,1.0000018442560317,-8.942158607300504e-08,284.2944392058238
136,2.022147776302177,2.022147776302177,0.9999988533085042,-2.576922012967293e-07,284.5631271407676
137,2.047995653909276,2.047995653909276,0.9999967949069838,-1.7069971508218015e-08,243.20655059939585
138,2.047848214543222,2.047848214543222,1.0000009731857762,2.4579330075376725e-07,243.44246111621487
139,2.0733313152860955,2.0733313152860955,0.9999982918122973,-2.2749250897562576e-08,202.669552061493
140,2.073208576680311,2.073208576680311,0.999998907102921,1.4093571689555434e-07,202.8659378160596
141,2.2,2.2,1.0000095973879686,-1.1166826860573614e-10,-7.113164645325903e-13
142,2.149630500673757,2.149630500673757,1.000000842654719,-1.5978388333281168e-07,80.59105691326467
143,2.1748152503368785,2.1748152503368785,0.9999995388575574,-7.96713792796846e-08,40.29552845663309
144,2.2,2.2,0.9999927876123994,-1.501474627375032e-10,1.7395066474343968e-12
145,2.1495807570495606,2.1495807570495606,0.9999979288919068,-2.1803990732823193e-07,80.67063843988227
146,2.17479037852478,2.17479037852478,0.9999990561381926,-1.0872016068776387e-07,40.33531921994012
147,2.0990620268507287,2.0990620268507287,0.9999970539071344,-4.408181414848662e-08,161.5004748969265
148,2.1242965201380466,2.1242965201380466,1.0000005308222888,-6.273799763346987e-08,121.12534743171288
149,2.0989625396023364,2.0989625396023364,0.9999970979529537,7.893336266357233e-08,161.65965662117998
150,2.1242219047017525,2.1242219047017525,0.9999979714471161,7.680739130595376e-08,121.24473411194323
151,2.048290532641384,2.048290532641384,0.9999962867410404,-7.298518396423034e-08,242.73475963857328
152,2.0481430932753297,2.0481430932753297,1.0000010507354211,-2.1036471589687786e-07,242.9706551189863
153,2.073576792497664,2.073576792497664,0.999996322363322,-4.3187169978049475e-08,202.27679899200405
154,2.0734540538918798,2.0734540538918798,0.9999998687154645,-1.4246480391159314e-07,202.47317552674625
155,1.7908283119951813,1.7908283119951813,1.0000070036933215,-7.142606912133906e-08,654.674171227851
156,1.7915104646413496,1.7915104646413496,1.000002798625761,-1.0244435675773288e-07,653.5827313236196
157,1.8164015424954825,1.8164015424954825,0.9999947441886656,-2.5806781192083624e-08,613.7569912386756
158,1.7911693883182653,1.7911693883182653,0.9999973963319759,-4.8677402152234885e-08,654.1284512757363
159,1.8170493383046502,1.8170493383046502,0.9999992018681022,-9.293820100718558e-08,612.7205170862396
160,1.8167254404000663,1.8167254404000663,1.00000205859128,2.2155599460823667e-08,613.2387541624561
161,1.8432016509401186,1.8432016509401186,1.0000011889192064,-1.7985884634438514e-07,570.8768189374381
162,1.8428949314540348,1.8428949314540348,0.9999987520059171,-2.514324845606037e-07,571.3675608931485
163,1.868706167766419,1.868706167766419,0.9999989743064015,-1.7958576235516726e-07,530.0695907758271
164,1.8684166266988353,1.8684166266988353,1.0000009077020275,-2.944828615004495e-07,530.5328457657342
165,1.8947795530523377,1.8947795530523377,0.9999993451975485,-1.949280664892706e-07,488.3521812448307
166,1.9202214083612774,1.9202214083612774,0.9999998004329478,-1.9840009485018462e-07,447.64521866925946
167,1.8944951188225287,1.8944951188225287,0.9999990284858048,-7.69686728692654e-08,488.80727192952315
168,1.9199601233021264,1.9199601233021264,1.0000006741394685,-9.088189939955801e-08,448.0632701440243
169,1.9461395354472024,1.9461395354472024,0.9999932709739491,-1.4654471516636833e-07,406.17624681682616
170,1.9715350924148258,1.9715350924148258,1.0000037550184346,-1.3532906194039992e-07,365.543376797721
171,1.9459013995587098,1.9459013995587098,1.0000023189755323,-3.421894906148851e-07,406.55725145525776
172,1.9713201056969911,1.9713201056969911,0.9999982628366422,-2.6793201931091706e-07,365.88734526491675
173,1.9973243311556363,1.9973243311556363,0.9999916495326616,-7.559479135847323e-08,324.2806223950684
174,1.9971274902690426,1.9971274902690426,1.000003869489464,-6.740149817347991e-08,324.5955645868418
175,2.022659992532456,2.022659992532456,1.0000047906933958,-4.807780026662147e-08,283.74358649723325
176,2.0224878524061323,2.0224878524061323,0.9999976249557063,8.832005058169945e-08,284.0190128515267
177,2.099261001347514,2.099261001347514,1.0000006243394695,-1.0166351215991813e-07,161.18212683460013
178,2.1244457510106356,2.1244457510106356,0.9999931215353156,-1.301206382654611e-07,120.88659187393351
179,2.099161514099121,2.099161514099121,1.0000008964217613,-1.4492779926966837e-07,161.34130086576556
180,2.124371135574341,2.124371135574341,0.9999995521771743,-1.8105035807252426e-07,121.00596965282138
181,2.048591017331327,2.048591017331327,0.9999979569809094,-1.06026495764957e-07,242.25398299367143
182,2.0484407749863554,2.0484407749863554,0.9999971874866009,4.698098272256396e-08,242.49437131612382
183,2.0738265220910277,2.0738265220910277,1.000000001140105,-7.379841631958169e-08,201.87722894529895
184,2.073701657294346,2.073701657294346,0.9999991936545729,6.425248502657907e-08,202.07701396864965
185,1.9977180129288237,1.9977180129288237,0.9999904973553037,-5.217308882048824e-08,323.6507371170229
186,1.9975211720422301,1.9975211720422301,1.0000057165353466,-6.313867761873555e-08,323.9656797560467
187,2.023004272785104,2.023004272785104,1.0000040504782735,-6.345513634089365e-08,283.1927483778009
188,2.02283213265878,2.02283213265878,0.9999970598403457,-1.380579036587462e-07,283.4681674375151
189,1.7396818509945793,1.7396818509945793,1.0000073049173495,-2.23005095491556e-08,736.5085323204905
190,1.7403900216837496,1.7403900216837496,1.0000036362701223,-8.312420526864414e-08,735.3754583021779
191,1.7652550814948804,1.7652550814948804,0.9999954284630955,-4.7743878657350673e-08,695.591351774173
192,1.7659502431625496,1.7659502431625496,0.9999987643928397,-9.23678602125166e-08,694.4790948129003
193,1.7400359363391644,1.7400359363391644,0.9999966997399822,2.3400143031416155e-08,735.9419953113357
194,1.7656026623287149,1.7656026623287149,1.000001441063383,-1.288010668393571e-08,695.0352232935348
195,1.7921926172875176,1.7921926172875176,1.000000340068077,-1.7842335032718628e-07,652.4912970741981
196,1.7918515409644336,1.7918515409644336,0.9999988950239094,-1.2147178876486688e-07,653.0370141989097
197,1.8176971341138182,1.8176971341138182,1.0000007129129558,-1.807459150133628e-07,611.6840580058196
198,1.8173732362092343,1.8173732362092343,1.0000011311991204,-1.8842177718923616e-07,612.2022875460276
199,1.843857272767775,1.843857272767775,1.0000001610602858,-2.2111115137684164e-07,569.8278373118214
200,1.8435294618539468,1.8435294618539468,0.999998958401272,-1.5532856576770062e-07,570.3523281246319
201,1.8693184129100562,1.8693184129100562,0.9999993939927986,-2.0806916559166527e-07,529.0900092783276
202,1.8690122903382378,1.8690122903382378,1.0000012839374193,-1.1602717060049802e-07,529.5798000270752
203,1.8953484215119558,1.8953484215119558,0.999994716175276,-1.7885439568346673e-07,487.4420168499617
204,1.920743978479579,1.920743978479579,1.0000028997011674,-1.6297070982296447e-07,446.8091318333951
205,1.8950639872821466,1.8950639872821466,1.0000024257903977,-3.3595634699843107e-07,487.8970990473982
206,1.9204826934204282,1.9204826934204282,0.9999981820264208,-3.3950217746804484e-07,447.2271752513259
207,1.9466348330318763,1.9466348330318763,0.9999908219237054,-6.807429949249664e-08,405.38377064386236
208,1.9719795820937562,1.9719795820937562,1.0000063917176234,-6.997311021274215e-08,364.8321965194674
209,1.9463871842395393,1.9463871842395393,1.000004033319607,3.131097506772455e-08,405.78000873034614
210,1.971757337254291,1.971757337254291,0.9999960927102856,-1.68617344717204e-08,365.18778665859253
211,2.0488915020212706,2.0488915020212706,1.0000038737660926,-1.7692511024735652e-07,241.773225387771
212,2.048741259676299,2.048741259676299,0.9999994593623203,-2.3031553223285505e-07,242.0136041907221
213,2.0740762516843922,2.0740762516843922,0.9999966011023353,-1.3863128633765547e-07,201.47767611118664
214,2.07395138688771,2.07395138688771,0.9999988203931455,-1.8666095521041715e-07,201.6774525282416
215,1.9981200078119257,1.9981200078119257,0.9999953247324485,-4.789631429090581e-08,323.0075482919681
216,1.9979190103703748,1.9979190103703748,1.0000015339484314,-2.722400475683301e-08,323.3291427044977
217,2.0233555125716265,2.0233555125716265,1.000000210339167,-7.808672289005746e-08,282.63076564282096
218,2.0231798926783653,2.0231798926783653,0.9999983942895867,8.872802559594663e-09,282.9117570103085
219,1.94713013061655,1.94713013061655,0.9999906728811446,-6.446431321719556e-08,404.591303140366
220,1.9724240717726869,1.9724240717726869,1.0000060608729016,-5.682416268026681e-08,364.1210201286973
221,1.9468824818242132,1.9468824818242132,1.0000051632791462,-1.1135239784893358e-07,404.9875368921165
222,1.9722018269332215,1.9722018269332215,0.9999950917008945,-8.55835650702635e-08,364.47660832408
223,1.6885353899939775,1.6885353899939775,1.0000080839679313,-5.384567476449946e-08,818.3428834774545
224,1.68926957872615,1.68926957872615,1.0000054323672711,-1.2301635476417222e-07,817.1681829155629
225,1.7141086204942784,1.7141086204942784,0.9999945776665284,-3.771424443076122e-08,777.4257078989738
226,1.7148298002049498,1.7148298002049498,0.9999976620617752,-1.0311071700084486e-07,776.2718206088721
227,1.6889024843600637,1.6889024843600637,0.9999963024200621,-2.2328385401402555e-09,817.7555331965098
228,1.714469210349614,1.714469210349614,1.0000014078027013,1.0710108790890628e-08,776.8487642539212
229,1.74109819237292,1.74109819237292,1.000000707379045,-1.8387759229280534e-07,734.2423976528314
230,1.7666454048302187,1.7666454048302187,1.0000006457627815,-1.8125752136726735e-07,693.3668473635162
231,1.740744107028335,1.740744107028335,0.9999986426112314,-1.6030682656973362e-07,734.8089279775061
232,1.7662978239963842,1.7662978239963842,1.0000005235488512,-1.40740271717581e-07,693.9229710882065
233,1.792934992483212,1.792934992483212,0.9999989634967753,-2.1686362016222513e-07,651.3035170541145
234,1.792563804885365,1.792563804885365,0.9999991816536513,-2.647456191293364e-07,651.8974070641583
235,1.8183961326254936,1.8183961326254936,1.0000007411927916,-2.2133289177655786e-07,610.56567718297
236,1.8180466333696557,1.8180466333696557,1.000001773648147,-2.120556825644661e-07,611.124867594393
237,1.8445128945954312,1.8445128945954312,0.9999952632949476,-1.9603647376513568e-07,568.7788676058913
238,1.844185083681603,1.844185083681603,1.0000023210419955,-3.351966080946043e-07,569.3033524588586
239,1.8699306580536934,1.8699306580536934,1.000002498132455,-1.8777140835903952e-07,528.1104422279276
240,1.8696245354818748,1.8696245354818748,0.9999989830454494,-3.35762571860137e-07,528.600225753126
241,1.8959453349081161,1.8959453349081161,0.9999935891080076,-1.1518236337926489e-07,486.48696165489537
242,1.9212900839699962,1.9212900839699962,1.0000044419062655,-9.243638256008163e-08,445.93536614938057
243,1.895646878210036,1.895646878210036,1.0000043955732918,-5.818901755184534e-08,486.9644892524293
244,1.9210170312247876,1.9210170312247876,0.9999969424135767,-1.3970208407428461e-08,446.372248991386
245,1.9985220026950274,1.9985220026950274,0.9999901308299837,-5.4499632786454236e-08,322.3643616365265
246,1.9983210052534766,1.9983210052534766,1.0000002665117798,-5.986909372141517e-08,322.6859549642495
247,2.023706752358149,2.023706752358149,1.000007877026559,-1.1576395868615541e-07,282.0687935121493
248,2.0235311324648877,2.0235311324648877,0.9999974341290757,-1.4568378893329732e-07,282.34977957748373
249,1.9476413169926672,1.9476413169926672,0.9999900125236167,-7.570669199376774e-08,403.77340672105834
250,1.9728806624022965,1.9728806624022965,1.0000061661547957,-6.018696902146784e-08,363.3904775065146
251,1.9473857238046086,1.9473857238046086,1.0000042813539536,-5.86523052088862e-09,404.18235493071404
252,1.9726523670874918,1.9726523670874918,0.9999974202807722,-1.4969684845908937e-08,363.75574881760417
253,1.8965422483042764,1.8965422483042764,0.9999952695840012,-6.197168255780531e-08,485.53191238076954
254,1.9218361894604132,1.9218361894604132,1.0000014247285234,-6.446133923553298e-08,445.0616077605698
255,1.8962437916061963,1.8962437916061963,1.0000035650295789,-1.63473890424922e-07,486.00943701783353
256,1.9215631367152048,1.9215631367152048,0.9999982512663109,-1.3842830100976103e-07,445.4984869549729
257,1.6373889289933754,1.6373889289933754,1.0000077566558188,-5.963365569286719e-08,900.1772329479788
258,1.6380593076358125,1.6380593076358125,1.0000045035054426,-1.4148098121263585e-07,899.1046286016932
259,1.6629621594936765,1.6629621594936765,0.9999937866105859,-5.7263044395745826e-08,859.2600582127172
260,1.637724118314594,1.637724118314594,0.9999969421530707,1.0509702294352976e-09,899.6409307748377
261,1.6636644431809813,1.6636644431809813,0.9999979142084074,-1.3225136720990857e-07,858.1364057586293
262,1.663313301337329,1.663313301337329,1.0000018982455092,-8.773671063866706e-10,858.6982319856724
263,1.6900037674583226,1.6900037674583226,1.0000017628534337,-2.2622319538955325e-07,815.9934979425384
264,1.7155509799156214,1.7155509799156214,0.9999991513042404,-2.0548476626396534e-07,775.1179477976868
265,1.6896366730922363,1.6896366730922363,0.9999984100650976,-2.18645450096924e-07,816.5808404290526
266,1.7151903900602856,1.7151903900602856,1.0000005826547973,-1.8971989753071294e-07,775.6948842032776
267,1.741908744679309,1.741908744679309,0.999998769320299,-2.5740654850345404e-07,732.9455321994645
268,1.7674218685812606,1.7674218685812606,1.0000006691295142,-2.3628289958938014e-07,692.1245246267913
269,1.7415034685261146,1.7415034685261146,0.9999994047302225,-2.277855101809012e-07,733.5939649261501
270,1.7670336367057398,1.7670336367057398,1.0000013811434993,-2.4589700133328086e-07,692.7456859951524
271,1.7936773676789066,1.7936773676789066,0.9999945951749547,-2.1566037073469995e-07,650.11573295317
272,1.7933061800810595,1.7933061800810595,1.0000018206711752,-1.982977872446217e-07,650.7096250036449
273,1.819095131137169,1.819095131137169,1.0000036929369835,-2.065026053023939e-07,609.4473002795327
274,1.818745631881331,1.818745631881331,0.9999999306842541,-2.6824049481682533e-07,610.0064887312496
275,1.8452180642286355,1.8452180642286355,0.9999934121670242,-1.199214087322473e-07,567.6506049041764
276,1.8448654794120334,1.8448654794120334,1.000005126401774,-9.689138287047453e-08,568.2147362550351
277,1.8705816995683757,1.8705816995683757,1.0000041655406822,-1.1729356052205559e-07,527.068783279537
278,1.8702561788110348,1.8702561788110348,0.9999981302405313,-7.757011242655883e-08,527.5896127537304
279,1.9481525033687843,1.9481525033687843,0.9999891659912385,-1.0726934313346269e-07,402.95551885160216
280,1.973337253031906,1.973337253031906,1.0000059889329396,-8.009132334809931e-08,362.6599402440658
281,1.9478969101807257,1.9478969101807257,1.0000075441259921,-1.3080066728345576e-07,403.3644627863324
282,1.973108957717101,1.973108957717101,0.9999963631179943,-9.412855588321127e-08,363.0252088752891
283,1.897162626173409,1.897162626173409,0.9999908599867747,-5.420284625963329e-08,484.53930389308545
284,1.922401971583038,1.922401971583038,1.000007833532703,-6.533627309977718e-08,444.15635530707414
285,1.8968524372388427,1.8968524372388427,1.0000011443166217,7.36025378352184e-08,485.03560813692945
286,1.9221190805217256,1.9221190805217256,0.9999975585386344,3.304344385619185e-08,444.60898153382004
287,1.8459232338618399,1.8459232338618399,0.9999935432464576,-8.028364595439983e-08,566.5223423290772
288,1.8455706490452377,1.8455706490452377,1.0000052637198409,-1.137502902632186e-07,567.0864736166286
