,x,y
0,2.2,0.0
1,2.2,0.05124999999999999
2,2.148853538999398,0.0
3,2.148948263473675,0.05125094555839102
4,2.2,0.025624999999999995
5,2.174426769499699,0.0
6,2.1744741317368375,0.051250472779195505
7,2.1489009012365363,0.025625472779195496
8,2.1744504506182682,0.025625236389597766
9,2.097707077998795,0.0
10,2.0978965269473497,0.05125189111678205
11,2.1232803084990968,0.0
12,2.1234223952105125,0.051251418337586535
13,2.0978018024730725,0.02562594555839101
14,2.123351351854805,0.02562570916879328
15,2.2,0.10249999999999998
16,2.1490429879479525,0.10250189111678204
17,2.2,0.07687499999999999
18,2.1745214939739763,0.10250094555839101
19,2.1489956257108136,0.07687641833758654
20,2.174497812855407,0.0768757091687933
21,2.0465606169981925,0.0
22,2.0468426272715083,0.051253234997830716
23,2.0721338474984936,0.0
24,2.0467016221348504,0.025626617498915344
25,2.072369577109429,0.05125256305730638
26,2.072251712303961,0.025626281528653178
27,2.0980859758959043,0.10250378223356409
28,2.123564481921928,0.10250283667517307
29,2.097991251421627,0.07687783667517306
30,2.1234934385662205,0.07687712750637982
31,2.2,0.15374999999999997
32,2.1491392192169476,0.15375234163454005
33,2.174569609608474,0.15375117081727002
34,2.2,0.128125
35,2.14909110358245,0.12812711637566104
36,2.1745455517912253,0.12812605818783052
37,1.9954141559975898,0.0
38,1.9957887275956665,0.05125457887887941
39,2.0209873864978913,0.0
40,1.9956014417966281,0.025627289439439704
41,2.0213156774335874,0.05125390693835505
42,2.021151531965739,0.02562695346917751
43,2.0471246375448238,0.10250646999566146
44,2.046983632408166,0.07687985249674609
45,2.072605306720364,0.10250512611461277
46,2.0724874419148964,0.07687884458595956
47,2.0982784384338955,0.15375468326908012
48,2.123708828825422,0.15375351245181007
49,2.0981822071649,0.1281292327513221
50,2.123636655373675,0.12812817456349157
51,2.2,0.20499999999999996
52,2.1492354504859437,0.20500279215229805
53,2.174617725242972,0.205001396076149
54,2.2,0.17937499999999995
55,2.1491873348514456,0.17937756689341905
56,2.174593667425723,0.1793762834467095
57,1.9442676949969875,0.0
58,1.9447273434451096,0.05125669674895386
59,1.9698409254972886,0.0
60,1.970258035520388,0.05125563781391665
61,1.9444975192210485,0.025628348374476945
62,1.9700494805088384,0.02562781890695834
63,1.9961632991937432,0.10250915775775882
64,1.9959760133947049,0.07688186831831911
65,2.0216439683692835,0.10250781387671014
66,2.0214798229014352,0.07688086040753259
67,2.047412706360996,0.15375805046942187
68,2.04726867195291,0.12813226023254165
69,2.072845572397446,0.15375636686925098
70,2.072725439558905,0.12813074649193187
71,2.0984709009718867,0.20500558430459614
72,2.123853175728915,0.2050041882284471
73,2.098374669702891,0.17938013378683815
74,2.1237810022771684,0.1793788503401286
75,2.2,0.25625
76,2.149333488331458,0.25625235510919625
77,2.2,0.23062499999999997
78,2.1746667441657292,0.25625117755459814
79,2.1492844694087005,0.23062757363074715
80,2.1746422347043506,0.23062628681537356
81,2.2,0.30749999999999994
82,2.149431526176972,0.3075019180660944
83,2.2,0.281875
84,2.174715763088486,0.3075009590330472
85,2.1493825072542148,0.28187713658764535
86,2.174691253627108,0.28187606829382267
87,1.8931212339963852,0.0
88,1.8936659592945524,0.051258814619028314
89,1.9186944644966863,0.0
90,1.9191966513698309,0.051257755683991074
91,1.8933935966454687,0.025629407309514157
92,1.9189455579332586,0.02562887784199555
93,1.9451869918932314,0.10251339349790772
94,1.9706751455434874,0.10251127562783327
95,1.9449571676691704,0.07688504512343078
96,1.9704665905319376,0.07688345672087496
97,1.9965469742880961,0.1537614176697636
98,1.9963551367409198,0.1281352877137612
99,2.021979840324546,0.15375973406959273
100,2.0218119043469147,0.12813377397315145
101,2.0477007751771676,0.20500963094318228
102,2.047556740769082,0.17938384070630206
103,2.0730858380745274,0.20500760762388923
104,2.0729657052359864,0.17938198724657012
105,2.098666976662915,0.2562547102183925
106,2.1240002324971865,0.25625353266379436
107,2.098568938817401,0.23063014726149433
108,2.1239267041130505,0.23062886044612074
109,2.2,0.35874999999999996
110,2.1495310134253645,0.3587509590330472
111,2.1747655067126823,0.3587504795165236
112,2.2,0.33312499999999995
113,2.1494812698011683,0.3331264385495708
114,2.1747406349005844,0.3331257192747854
115,2.098863052353944,0.3075038361321889
116,2.124147289265458,0.30750287709914165
117,2.0987650145084293,0.2818792731752907
118,2.1240737608813225,0.28187820488146803
119,1.8419747729957834,0.0
120,1.842588211967951,0.051263482597684484
121,1.8675480034960843,0.0
122,1.8422814924818671,0.025631741298842242
123,1.8681270856312517,0.0512611486083564
124,1.867837544563668,0.0256305743041782
125,1.8942106845927196,0.10251762923805663
126,1.9196988382429754,0.10251551136798218
127,1.893938321943636,0.07688822192854247
128,1.9194477448064031,0.07688663352598663
129,1.945663263670217,0.1537664990177237
130,1.9711051189791564,0.15376395834374365
131,1.945425127781724,0.12813994625781572
132,1.970890132261322,0.12813761698578846
133,1.996930649382449,0.2050136775817684
134,1.9967388118352725,0.179387547625766
135,2.0223157122798083,0.20501165426247533
136,2.022147776302177,0.17938569416603403
137,2.047995653909276,0.25625813065731795
138,2.047848214543222,0.2306338808002501
139,2.0733313152860955,0.25625642043785524
140,2.073208576680311,0.23063201403087222
141,2.2,0.41
142,2.149630500673757,0.41
143,2.1748152503368785,0.41
144,2.2,0.38437499999999997
145,2.1495807570495606,0.3843754795165236
146,2.17479037852478,0.3843752397582618
147,2.0990620268507287,0.3587519180660944
148,2.1242965201380466,0.3587514385495708
149,2.0989625396023364,0.33312787709914166
150,2.1242219047017525,0.3331271578243562
151,2.048290532641384,0.30750663037145365
152,2.0481430932753297,0.2818823805143858
153,2.073576792497664,0.3075052332518212
154,2.0734540538918798,0.28188082684483823
155,1.7908283119951813,0.0
156,1.7915104646413496,0.051268150576340626
157,1.8164015424954825,0.0
158,1.7911693883182653,0.025634075288170327
159,1.8170493383046502,0.05126581658701254
160,1.8167254404000663,0.025632908293506257
161,1.8432016509401186,0.10252696519536894
162,1.8428949314540348,0.07689522389652673
163,1.868706167766419,0.10252229721671278
164,1.8684166266988353,0.07689172291253463
165,1.8947795530523377,0.1537715803656838
166,1.9202214083612774,0.15376903969170375
167,1.8944951188225287,0.12814460480187023
168,1.9199601233021264,0.12814227552984297
169,1.9461395354472024,0.2050196045375397
170,1.9715350924148258,0.20501664105965406
171,1.9459013995587098,0.1793930517776317
172,1.9713201056969911,0.17939029970169884
173,1.9973243311556363,0.2562615510962434
174,1.9971274902690426,0.2306376143390059
175,2.022659992532456,0.25625984087678066
176,2.0224878524061323,0.230635747569628
177,2.099261001347514,0.41
178,2.1244457510106356,0.41
179,2.099161514099121,0.3843759590330472
180,2.124371135574341,0.3843757192747854
181,2.048591017331327,0.35875331518572684
182,2.0484407749863554,0.33312997277859024
183,2.0738265220910277,0.3587526166259106
184,2.073701657294346,0.3331289249388659
185,1.9977180129288237,0.30750942461071834
186,1.9975211720422301,0.2818854878534809
187,2.023004272785104,0.30750802749108597
188,2.02283213265878,0.2818839341839333
189,1.7396818509945793,0.0
190,1.7403900216837496,0.05127896572546367
191,1.7652550814948804,0.0
192,1.7659502431625496,0.05127355815090215
193,1.7400359363391644,0.02563948286273185
194,1.7656026623287149,0.02563677907545106
195,1.7921926172875176,0.10253630115268125
196,1.7918515409644336,0.07690222586451093
197,1.8176971341138182,0.1025316331740251
198,1.8173732362092343,0.07689872488051883
199,1.843857272767775,0.15378278091529748
200,1.8435294618539468,0.1281548730553332
201,1.8693184129100562,0.15377718064049065
202,1.8690122903382378,0.1281497389286017
203,1.8953484215119558,0.205025531493311
204,1.920743978479579,0.20502256801542534
205,1.8950639872821466,0.1793985559294974
206,1.9204826934204282,0.17939580385356454
207,1.9466348330318763,0.25626659071570934
208,1.9719795820937562,0.25626407090597636
209,1.9463871842395393,0.2306430976266245
210,1.971757337254291,0.23064035598281518
211,2.0488915020212706,0.41
212,2.048741259676299,0.38437665759286344
213,2.0740762516843922,0.41
214,2.07395138688771,0.38437630831295533
215,1.9981200078119257,0.35875471230535916
216,1.9979190103703748,0.3331320684580388
217,2.0233555125716265,0.35875401374554294
218,2.0231798926783653,0.33313102061831446
219,1.94713013061655,0.3075135768938789
220,1.9724240717726869,0.30751150075229866
221,1.9468824818242132,0.28189008380479413
222,1.9722018269332215,0.2818877858291375
223,1.6885353899939775,0.0
224,1.68926957872615,0.051289780874586716
225,1.7141086204942784,0.0
226,1.7148298002049498,0.05128437330002519
227,1.6889024843600637,0.02564489043729337
228,1.714469210349614,0.025642186650012583
229,1.74109819237292,0.10255793145092734
230,1.7666454048302187,0.1025471163018043
231,1.740744107028335,0.07691844858819549
232,1.7662978239963842,0.07691033722635324
233,1.792934992483212,0.15379398146491113
234,1.792563804885365,0.1281651413087962
235,1.8183961326254936,0.1537883811901043
236,1.8180466333696557,0.12816000718206472
237,1.8445128945954312,0.205038596635226
238,1.844185083681603,0.17941068877526176
239,1.8699306580536934,0.2050320640642685
240,1.8696245354818748,0.17940462235237958
241,1.8959453349081161,0.25627163033517525
242,1.9212900839699962,0.25626911052544227
243,1.895646878210036,0.23064858091424312
244,1.9210170312247876,0.2306458392704338
245,1.9985220026950274,0.41
246,1.9983210052534766,0.38437735615267954
247,2.023706752358149,0.41
248,2.0235311324648877,0.38437700687277143
249,1.9476413169926672,0.3587567884469395
250,1.9728806624022965,0.35875575037614926
251,1.9473857238046086,0.3331351826704092
252,1.9726523670874918,0.333133625564224
253,1.8965422483042764,0.3075177291770395
254,1.9218361894604132,0.30751565303545925
255,1.8962437916061963,0.2818946797561074
256,1.9215631367152048,0.28189238178045073
257,1.6373889289933754,0.0
258,1.6380593076358125,0.05131458027755184
259,1.6629621594936765,0.0
260,1.637724118314594,0.025657290138775907
261,1.6636644431809813,0.05130218057606928
262,1.663313301337329,0.025651090288034667
263,1.6900037674583226,0.10257956174917342
264,1.7155509799156214,0.10256874660005039
265,1.6896366730922363,0.07693467131188006
266,1.7151903900602856,0.0769265599500378
267,1.741908744679309,0.15381984858700698
268,1.7674218685812606,0.15380691502595906
269,1.7415034685261146,0.12818889001896716
270,1.7670336367057398,0.12817701566388168
271,1.7936773676789066,0.20505166177714101
272,1.7933061800810595,0.17942282162102607
273,1.819095131137169,0.2050451292061835
274,1.818745631881331,0.17941675519814393
275,1.8452180642286355,0.25628283573107963
276,1.8448654794120334,0.23066071618315281
277,1.8705816995683757,0.25627723303312744
278,1.8702561788110348,0.23065464854869797
279,1.9481525033687843,0.41
280,1.973337253031906,0.41
281,1.9478969101807257,0.38437839422346975
282,1.973108957717101,0.38437787518807465
283,1.897162626173409,0.35875886458851974
284,1.922401971583038,0.3587578265177296
285,1.8968524372388427,0.3331382968827796
286,1.9221190805217256,0.3331367397765944
287,1.8459232338618399,0.3075270748269332
288,1.8455706490452377,0.2819049552790064
289,1.871232741083058,0.3075224020019864
290,1.870907220325717,0.2818998175175569
291,1.5862424679927734,0.0
292,1.5868490365454746,0.051339379680516994
293,1.6118156984930745,0.0
294,1.586545752269124,0.025669689840258497
295,1.6124541720906436,0.05132697997903443
296,1.612134935291859,0.025663489989517202
297,1.6387296862782494,0.10262916055510371
298,1.638394496957031,0.07697187041632778
299,1.664366726868286,0.10260436115213856
300,1.6640155850246336,0.07695327086410392
301,1.690882496875406,0.1538457157091028
302,1.7163956207773574,0.15383278214805488
303,1.6904431321668643,0.1282126387291381
304,1.7159733003464894,0.12820076437405264
305,1.742719296985698,0.2050817657230866
306,1.7681983323323023,0.20506671375011382
307,1.7423140208325034,0.17945080715504677
308,1.7678101004567814,0.17943681438803644
309,1.794490793549155,0.256294041126984
310,1.7940840806140308,0.2306728514520625
311,1.8198544288888954,0.2562884384290318
312,1.8194747800130322,0.23066678381760766
313,1.8977830040425412,0.41
314,1.9229677537056626,0.41
315,1.897472815107975,0.38437943229425986
316,1.9226848626443505,0.3843789132588648
317,1.8466683692890689,0.35876353741346656
318,1.8462958015754545,0.3331453061201999
319,1.8719154977312389,0.3587612010009932
320,1.8715741194071485,0.33314180150148975
321,1.7953042194194033,0.30753642047682694
322,1.7948975064842791,0.28191523080190545
323,1.8206137266406217,0.30753174765188007
324,1.8202340777647585,0.28191009304045594
325,1.5350960069921713,0.0
326,1.535456217132252,0.05139180711464683
327,1.5606692374924724,0.0
328,1.5611526268388634,0.05136559339758193
329,1.5352761120622116,0.025695903557323402
330,1.560910932165668,0.02568279669879095
331,1.587455605098176,0.10267875936103399
332,1.5871523208218254,0.07700906952077549
333,1.6130926456882126,0.10265395995806885
334,1.6127734088894283,0.07699046996855163
335,1.6396395212393284,0.15390625093503799
336,1.639184603758789,0.12826770574507085
337,1.6652610090573672,0.1538759833220704
338,1.6648138679628266,0.1282401722371045
339,1.691761226292489,0.20511186966903217
340,1.7172402616390934,0.20509681769605936
341,1.6913218615839476,0.17947879268906747
342,1.7168179412082254,0.17946479992205713
343,1.743658336245125,0.25632006685247577
344,1.76907456489714,0.25630705398972986
345,1.7431888166154115,0.23070091628778117
346,1.7686364486147212,0.23068688386992184
347,1.847413504716298,0.41
348,1.8470409370026835,0.38438176870673324
349,1.8725982543794195,0.41
350,1.872256876055329,0.3843806005004966
351,1.7961741124047292,0.35876821023841343
352,1.7957391659120663,0.33315231535762024
353,1.821421240846899,0.35876587382594005
354,1.8210174837437603,0.33314881073891006
355,1.7445973755045519,0.3075583679818649
356,1.7699507974619777,0.30754739422934596
357,1.7441278558748383,0.2819392174171703
358,1.7695126811795587,0.2819272241095379
359,1.4839495459915693,0.0
360,1.4840633977190294,0.05144423454877664
361,1.5095227764918704,0.0
